"lga_id","schools_pri_junsec_total","classrooms_total","schools_func_potable_water","schools_improved_sanit","benches_school_ratio","benches_pupil_ratio","desks_school_ratio","desks_pupil_ratio","teachers_total","teachers_qualified","teachers_attended_training","txt_pupil_ratio","percent_teaching_guides","schools_use_teaching_aids","num_primary_schools","num_junior_secondary_schools","num_senior_secondary_schools","num_schools","proportion_schools_1kmplus_catchment_primary","proportion_schools_1kmplus_catchment_juniorsec","proportion_schools_1kmplus_ss","proportion_students_3kmplus_primary","proportion_students_3kmplus_juniorsec","proportion_schools_potable_water_primary","proportion_schools_potable_water_juniorsec","proportion_schools_improved_sanitation_primary","proportion_schools_improved_sanitation_juniorsec","proportion_schools_gender_sep_toilet_primary","proportion_schools_gender_sep_toilet_juniorsec","pupil_toilet_ratio_primary","pupil_toilet_ratio_secondary","proportion_schools_power_access_primary","proportion_schools_power_access_juniorsec","proportion_classrooms_need_major_repair_primary","proportion_classrooms_need_major_repair_juniorsec","proportion_classrooms_need_minor_repair_primary","proportion_classrooms_need_minor_repair_juniorsec","proportion_schools_covered_roof_good_cond_primary","proportion_schools_covered_roof_good_cond_juniorsec","proportion_schools_with_clinic_dispensary_primary","proportion_schools_with_clinic_dispensary_juniorsec","proportion_schools_with_first_aid_kit_primary","proportion_schools_with_first_aid_kit_juniorsec","proportion_schools_fence_good_cond_primary","proportion_schools_fence_good_cond_juniorsec","student_classroom_ratio_lga_primary","student_classroom_ratio_lga_juniorsec","proportion_schools_hold_classes_outside_primary","proportion_schools_hold_classes_outside_juniorsec","proportion_schools_two_shifts_primary","proportion_schools_two_shifts_juniorsec","proportion_schools_multigrade_classrooms_primary","proportion_schools_multigrade_classrooms_juniorsec","proportion_schools_chalkboard_all_rooms_primary","proportion_schools_chalkboard_all_rooms_juniorsec","pupil_bench_ratio_lga_primary","pupil_bench_ratio_lga_juniorsec","pupil_desk_ratio_lga_primary","pupil_desk_ratio_lga_juniorsec","primary_school_pupil_teachers_ratio_lga","junior_secondary_school_pupil_teachers_ratio_lga","teacher_nonteachingstaff_ratio_lga_primary","teacher_nonteachingstaff_ratio_lga_juniorsec","proportion_teachers_nce_primary","proportion_teachers_nce_juniorsec","proportion_teachers_training_last_year_primary","proportion_teachers_training_last_year_juniorsec","proportion_schools_delay_pay_primary","proportion_schools_delay_pay_juniorsec","proportion_schools_missed_pay_primary","proportion_schools_missed_pay_juniorsec","num_textbooks_per_pupil_primary","num_textbooks_per_pupil_juniorsec","proportion_provide_exercise_books_primary","proportion_provide_exercise_books_juniorsec","proportion_provide_pens_pencils_primary","proportion_provide_pens_pencils_juniorsec","proportion_natl_curriculum_primary","proportion_natl_curriculum_juniorsec","proportion_teachers_with_teacher_guide_primary","proportion_teachers_with_teacher_guide_juniorsec","proportion_schools_functioning_library_primary","proportion_schools_functioning_library_juniorsec","num_preprimary_level","num_preprimary_primary_level","num_primary_level","num_primary_js_level","num_js_level","num_js_ss_level","num_ss_level","num_primary_js_ss_level","num_other_level","student_teacher_ratio_lga","proportion_teachers_nce","number_classrooms_need_major_repair","classrooms_num_chalkboards","literacy_rate","gross_enrollment_ratio_primary_education","gross_enrollment_ratio_secondary_education","percentage_households_with_access_to_improved_water_sources","percentage_households_with_access_to_improved_sanitation","p_tested","p_births","num_level_1_health_facilities","num_level_2_health_facilities","num_level_3_health_facilities","num_level_4_health_facilities","num_level_other_health_facilities","num_health_facilities","proportion_health_facilities_inpatient_care","proportion_health_facilities_open_24_7","num_doctors","num_nursemidwives_midwives","num_nurses","num_chews","num_lab_techs","proportion_staff_paid","proportion_health_facilities_routine_immunization","proportion_growth_monitoring","proportion_deworming","proportion_no_user_fees_child_health","proportion_at_least_1_sba","proportion_antenatal","proportion_delivery_24_7","proportion_access_functional_emergency_transport","proportion_family_planning","proportion_delivery_no_user_fees","proportion_health_facilities_hiv_testing","proportion_malaria_testing","proportion_act_treatment_for_malaria","proportion_malaria_prevention_pregnancy","proportion_offer_bednets","proportion_no_user_fees_malaria","proportion_health_facilities_tb_treatment","proportion_health_facilities_tb_testing","proportion_any_power_access","proportion_improved_water_source","proportion_functional_sanitation","proportion_mobile_coverage","proportion_health_facilities_med_waste_separated","proportion_stockout_essential_meds","num_skilled_health_providers_per_1000","num_chews_per_1000","num_health_facilities_c_sections","X_lga_id","num_improved_water_points","num_taps","num_handpumps","num_unimproved_points","X_lga_id.1","percentage_functional_improved","percentage_functional_taps","X_lga_id.2","population_improved_water_points","population_improved_functional_water_points","percentage_population_improved","X_lga_id.3","num_diesel","percentage_diesel_functional","num_electric","percentage_electric_functional","num_solar","percentage_solar_functional","area_sq_km","zone","state","num_overhead_tanks"
323,133,810,0.263157894736842,0.413533834586466,34.406015037594,0.167766534682505,2.57894736842105,0.0125751576477489,1106,390,114,0.0840665786772254,59.0909090909091,78,124,9,0,133,0.25,0.666666666666667,0.821138211382114,0.225806451612903,1,0.25,0.444444444444444,0.370967741935484,1,0.298387096774194,0.888888888888889,153.708860759494,99.6666666666667,0.0241935483870968,0.222222222222222,0.308843537414966,0.0933333333333333,0.239455782312925,0.186666666666667,0.0725806451612903,0.444444444444444,0,0,0.0403225806451613,0.555555555555556,0.00806451612903226,0.111111111111111,33.0421768707483,39.8666666666667,0.479674796747967,0.222222222222222,0.00806451612903226,0,0.170731707317073,0.444444444444444,0.829268292682927,1,6.48145182812917,3.60675512665862,70.8046647230321,Inf,23.7864838393732,35.1764705882353,4.4780701754386,5.3125,0.317335945151812,0.776470588235294,0.101860920666014,0.117647058823529,0.943548387096774,0,0.00806451612903226,0,0.0870872107386972,0.0595317725752508,0.0650406504065041,0,0.0487804878048781,0,0.796747967479675,0.888888888888889,0.560975609756098,1,0.032258064516129,0.111111111111111,0,11,111,1,7,2,0,1,0,24.6618444846293,0.352622061482821,234,NA,50.5263157894737,1.21904761904762,1.21904761904762,49.4845360824742,48.4536082474227,15.57377,15,26,9,9,1,5,48,0.469387755102041,0.46,11,30,26,86,14,0.979591836734694,0.563636363636364,0.509090909090909,0.418181818181818,0.472727272727273,0.163636363636364,0.636363636363636,0,0.2,0.563636363636364,0.472727272727273,0.0909090909090909,0.127272727272727,0.490909090909091,0.272727272727273,0.181818181818182,NA,0.0816326530612245,0.0363636363636364,0.272727272727273,0.693877551020408,0.545454545454545,0,0.363636363636364,0.854545454545454,207.430340557276,266.25386996904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,92,1221,0.752688172043011,0.849462365591398,62.8586956521739,0.154412991491018,58.2065217391304,0.142511539958845,1725,931,168,0.283562945368171,59.1397849462366,55,74,18,0,93,0.0405405405405405,0.222222222222222,0.0821917808219178,0.0810810810810811,0.388888888888889,0.851351351351351,0.388888888888889,0.945945945945946,0.5,0.028169014084507,0.0833333333333333,164.25730994152,115.515625,0.202702702702703,0.388888888888889,0.23309053069719,0.182203389830508,0.246618106139438,0.296610169491525,0.162162162162162,0.222222222222222,0.0135135135135135,0,0.175675675675676,0.388888888888889,0.148648648648649,0.222222222222222,29.7108307045216,31.614406779661,0,0,0,0,0.608108108108108,0,0.150684931506849,0.333333333333333,7.23192083227607,4.62841191066997,8.39252061248528,4.31521110468479,25.2444641275465,13.6899082568807,8.26811594202899,5.16494845360825,0.639789658194566,0.35045871559633,0.077125328659071,0.135779816513761,0.0135135135135135,0.0555555555555556,0,0,0.372406501916215,0.0562880324543611,0,0,0,0,0.783783783783784,0.777777777777778,0.675675675675676,0.277777777777778,0.0675675675675676,0.111111111111111,0,52,17,1,2,16,0,4,1,21.2626970227671,0.539710144927536,285,695,67.3913043478261,1.62068965517241,1.62068965517241,58.5106382978723,34.0425531914894,16.26506,70.83334,0,0,19,0,9,28,0.714285714285714,0.961538461538462,7,54,23,25,2,0.894736842105263,0.789473684210526,0.473684210526316,NA,0.421052631578947,0.821428571428571,0.892857142857143,0.75,0.892857142857143,0.892857142857143,0.944444444444444,0.0526315789473684,0.105263157894737,0.473684210526316,0.84,0.263157894736842,NA,0,0,0.736842105263158,0.375,0.882352941176471,0.157894736842105,0.789473684210526,1,259.259259259259,77.1604938271605,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,99,944,0.376237623762376,0.376237623762376,43.030303030303,0.127873830327818,68.1111111111111,0.192941686806717,1261,577,757,0.341159135559921,46.5346534653465,47,71,28,0,102,0.171428571428571,0.222222222222222,0.191176470588235,0.371428571428571,0.857142857142857,0.338028169014085,0.464285714285714,0.352112676056338,0.428571428571429,0.666666666666667,0.421052631578947,95.9142857142857,215.125,0.309859154929577,0.392857142857143,0.441412520064205,0.445578231292517,0.24375,0.204081632653061,0.0563380281690141,0.0714285714285714,0.028169014084507,0,0.23943661971831,0.321428571428571,0.028169014084507,0.0714285714285714,27.3003355704698,47.2823129251701,0.140845070422535,0.285714285714286,0.028169014084507,0,0.436619718309859,0.25,0.130434782608696,0.269230769230769,7.75646950092421,7.89047376464595,4.00119189511323,7.62253937007874,21.85546875,35.2022727272727,9.19540229885057,4.35643564356436,0.6125,0.177272727272727,0.6625,0.497727272727273,0.0845070422535211,0.142857142857143,0,0,0.568068566872633,0.120666279294984,0.0140845070422535,0,0,0,0.464788732394366,0.75,0.380281690140845,0.642857142857143,0.183098591549296,0.357142857142857,2,66,5,0,0,28,0,0,0,26.7257933279089,0.46123101518785,442,311,77.2727272727273,1.1063829787234,1.1063829787234,82.2916666666667,69.7916666666667,43.62416,64,3,5,10,3,11,32,0.84375,1,18,85,72,41,8,0.8125,0.9375,0.875,NA,0.375,0.84375,0.8125,0.78125,0.96875,0.84375,0.214285714285714,0.6875,0.8125,0.5625,0.961538461538462,0.1875,NA,0.15625,0.0625,0.8125,0.6,0.9,0,0.875,1,538.461538461538,126.153846153846,7,NA,NA,51,4,96,NA,0.65625,0.784313725490196,NA,NA,NA,NA,NA,0,NA,0,NA,1,1,178.761578,"Southeast","Imo",41
326,77,1307,0.894117647058824,0.848837209302326,211.792207792208,1.05704365079365,84.4155844155844,0.496693121693122,1627,513,682,0.225281084656085,85.8823529411765,73,62,15,8,86,0.426229508196721,0.666666666666667,0.4,0.596774193548387,0.866666666666667,0.918032786885246,0.8,0.82258064516129,0.933333333333333,0.655737704918033,0.933333333333333,805.6,Inf,0.774193548387097,0.933333333333333,0.127937336814621,0.039426523297491,0.126631853785901,0.0860215053763441,0.693548387096774,0.6,0.145161290322581,0.4,0.82258064516129,0.933333333333333,0.580645161290323,0.866666666666667,10.5169712793734,14.4802867383513,0.0327868852459016,0,0.0163934426229508,0,0.0983606557377049,0.0666666666666667,0.754098360655738,0.933333333333333,1.00348779272546,0.849096258932325,2.05562643531513,1.93393968405936,9.46650998824912,9.33025404157044,1.87858719646799,2.65644171779141,0.408930669800235,0.251732101616628,0.431257344300823,0.374133949191686,0,0,0,0,0.267130089374379,0.141831683168317,0.327868852459016,0.266666666666667,0.262295081967213,0.266666666666667,0.967213114754098,1,0.868852459016393,0.933333333333333,0.524590163934426,0.8,16,43,3,0,6,9,8,0,1,9.66871542716656,0.315304240934235,132,NA,88.086642599278,0.82051282051282,0.82051282051282,70.4081632653061,50,34.36123,94.11765,0,4,6,2,12,22,0.666666666666667,0.833333333333333,76,82,65,22,14,0.958333333333333,0.583333333333333,0.541666666666667,0.75,0.875,0.875,0.666666666666667,0,0.5,0.625,0.875,0.541666666666667,0.5,0.916666666666667,0.541666666666667,0.416666666666667,NA,0.208333333333333,0.25,0.875,0.916666666666667,0.958333333333333,0,0.958333333333333,0.958333333333333,684.049079754601,67.4846625766871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,53,821,0.444444444444444,0.851851851851852,127.943396226415,0.352469037367778,40.5471698113208,0.114229522138946,1000,557,325,0.0495933662892681,68.5185185185185,37,39,14,1,54,0.0769230769230769,0.214285714285714,0.166666666666667,0.230769230769231,0.357142857142857,0.41025641025641,0.5,0.846153846153846,0.857142857142857,0.743589743589744,0.785714285714286,119.358695652174,163.166666666667,0.461538461538462,1,0.213223140495868,0.199029126213592,0.244628099173554,0.194174757281553,0.333333333333333,0.214285714285714,0.230769230769231,0.214285714285714,0.666666666666667,0.785714285714286,0.256410256410256,0.142857142857143,18.1504132231405,38.0194174757282,0,0.0714285714285714,0,0,0.256410256410256,0.285714285714286,1,1,2.38147907178486,3.87722772277228,6.31454859114434,19.1024390243902,15.5538243626062,27.5774647887324,2.08259587020649,2.98947368421053,0.609065155807365,0.433098591549296,0.361189801699717,0.235915492957746,0.153846153846154,0,0.0256410256410256,0,0.0752208359894363,0.013661899897855,0.179487179487179,0.0714285714285714,0.128205128205128,0.0714285714285714,0.846153846153846,0.785714285714286,0.692307692307692,0.642857142857143,0.256410256410256,0.357142857142857,2,35,0,1,12,2,1,1,0,18.932,0.557,170,NA,74.8603351955307,1.08571428571429,1.08571428571429,76.530612244898,20.4081632653061,10.37037,76,3,2,5,1,9,18,0.7,0.8,10,33,10,51,7,0.8,0.7,0.6,0.9,1,0.65,0.95,0,0.4,0.55,1,0.15,0.15,0.95,0.75,0.7,NA,0.3,0.05,0.5,0.75,0.75,0,0.8,0.9,162.079510703364,155.963302752294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,85,1096,0.241379310344828,0.459770114942529,109.752941176471,0.439499036608863,121.317647058824,0.485934489402698,1819,1062,578,1.34084706358031,40.2298850574713,35,68,17,1,87,0.132352941176471,0.294117647058824,0.132352941176471,0.308823529411765,0.529411764705882,0.25,0.235294117647059,0.426470588235294,0.647058823529412,0.355555555555556,0.571428571428571,90.5714285714286,68.0816326530612,0.411764705882353,0.882352941176471,0.313131313131313,0.51310861423221,0.251262626262626,0.168539325842697,0.161764705882353,0.235294117647059,0.0147058823529412,0.294117647058824,0.411764705882353,0.470588235294118,0.132352941176471,0.117647058823529,17.7878787878788,24.9887640449438,0,0.0588235294117647,0,0.0588235294117647,0.279411764705882,0.176470588235294,0.485294117647059,0.705882352941177,2.6303211351755,1.77070063694268,2.40245566166439,1.57954545454545,14.8607594936709,8.64248704663212,5.29608938547486,2.63481228668942,0.864978902953586,0.295336787564767,0.439873417721519,0.207253886010363,0.0147058823529412,0,0,0,1.5733211512106,0.881840048105833,0,0,0,0,0.882352941176471,0.705882352941177,0.308823529411765,0.764705882352941,0.294117647058824,0.529411764705882,1,57,11,0,1,16,1,0,0,12.1022539857064,0.583837273227048,401,857,65.625,0.927536231884058,0.927536231884058,63.1578947368421,14.7368421052632,12.36559,82.22222,4,8,6,1,4,23,0.478260869565217,0.833333333333333,12,37,13,92,11,0.95,1,0.35,NA,0.25,0.478260869565217,0.478260869565217,0.434782608695652,0.347826086956522,0.521739130434783,0.777777777777778,0.3,0.35,0.5,0.727272727272727,0.45,NA,0.0869565217391304,0.1,0.55,0.636363636363636,0.545454545454545,0.05,0.65,1,189.024390243902,280.487804878049,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,101,1208,0.166666666666667,0.470588235294118,105.326732673267,0.657583612568755,41.1188118811881,0.26256559398116,1182,870,374,0.188847442625024,56.8627450980392,58,79,22,1,102,0.367088607594937,0.636363636363636,0.415584415584416,0.443037974683544,0.545454545454545,0.151898734177215,0.227272727272727,0.455696202531646,0.545454545454545,0.443037974683544,0.5,165.197183098592,88.8695652173913,0.113924050632911,0.545454545454545,0.331515812431843,0.475471698113208,0.243184296619411,0.19622641509434,0.126582278481013,0.0454545454545455,0.0126582278481013,0.0909090909090909,0.265822784810127,0.5,0.0886075949367089,0.0454545454545455,12.7906215921483,15.4264150943396,0.0379746835443038,0.0909090909090909,0,0,0.341772151898734,0.181818181818182,0.987341772151899,0.954545454545455,1.69176402711669,1.17877739331027,5.11067538126362,2.20021528525296,14.7906683480454,10.9304812834225,8.6195652173913,3.0655737704918,0.851197982345523,0.513368983957219,0.343001261034048,0.264705882352941,0.113924050632911,0.0454545454545455,0.0253164556962025,0,0.214681558530139,0.11472602739726,0.0379746835443038,0,0.0253164556962025,0,0.911392405063291,0.772727272727273,0.569620253164557,0.590909090909091,0.126582278481013,0.363636363636364,2,6,71,0,21,1,1,0,0,13.575296108291,0.736040609137056,440,NA,64.2857142857143,1.15094339622642,1.15094339622642,95.7894736842105,9.47368421052632,14.84375,100,2,9,14,2,1,28,0.821428571428571,0.928571428571429,7,24,8,95,12,0.607142857142857,0.821428571428571,0.857142857142857,0.928571428571429,0.928571428571429,0.428571428571429,0.928571428571429,0,0.321428571428571,0.571428571428571,0.928571428571429,0.214285714285714,0.25,0.928571428571429,0.714285714285714,0.892857142857143,NA,0.107142857142857,0,0.321428571428571,0.5,0.321428571428571,0,0.857142857142857,0.785714285714286,118.54103343465,288.753799392097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,104,1060,0.238532110091743,0.339449541284404,53.0392156862745,0.216178929765886,88.6372549019608,0.358821070234114,1539,853,531,1.00554101893181,43.1192660550459,47,76,28,4,109,0.333333333333333,0.407407407407407,0.526315789473684,0.573333333333333,0.666666666666667,0.236842105263158,0.214285714285714,0.328947368421053,0.392857142857143,0.595238095238095,0.571428571428571,96.3947368421053,47.8888888888889,0.315789473684211,0.428571428571429,0.42989417989418,0.329457364341085,0.325396825396825,0.158914728682171,0.157894736842105,0.214285714285714,0.0263157894736842,0.142857142857143,0.618421052631579,0.642857142857143,0.0789473684210526,0.0357142857142857,22.4046961325967,29.8410852713178,0.105263157894737,0.0357142857142857,0.0131578947368421,0.0714285714285714,0.421052631578947,0.107142857142857,0.36986301369863,0.576923076923077,4.43075662387326,5.09867549668874,2.96707517834278,2.47079589216945,15.8099415204678,18.9630541871921,4.53418803418803,4.89156626506024,0.619227144203581,0.401477832512315,0.340245051837889,0.369458128078818,0.506666666666667,0.285714285714286,0.0133333333333333,0,1.33250446810164,0.37012987012987,0.0131578947368421,0,0,0,0.605263157894737,0.571428571428571,0.368421052631579,0.535714285714286,0.0657894736842105,0.392857142857143,0,61,12,0,3,25,4,3,1,16.84375,0.554256010396361,435,716,72.4252491694352,0.892307692307692,0.892307692307692,21.1111111111111,16.6666666666667,33.85214,38.46154,13,3,12,2,2,32,0.75,0.6,6,35,24,102,7,0.535714285714286,0.857142857142857,0.357142857142857,NA,0.428571428571429,0.4375,0.75,0.21875,1,0.71875,0.260869565217391,0.178571428571429,0.142857142857143,0.214285714285714,0.625,0.107142857142857,NA,0.09375,0.0357142857142857,0.5,0.473684210526316,0.846153846153846,0.0714285714285714,0.571428571428571,1,196.969696969697,309.090909090909,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,81,982,0.132530120481928,0.807228915662651,27.8518518518519,0.0417074456071671,83.1358024691358,0.12467063163442,1111,673,341,0.518089758342923,33.7349397590361,28,64,17,1,83,0.515625,0.764705882352941,0.609375,0.578125,0.875,0.125,0.176470588235294,0.8125,0.823529411764706,0.413793103448276,0.5,179.16894977169,224.096774193548,0.078125,0.470588235294118,0.49862258953168,0.669491525423729,0.177285318559557,0.144067796610169,0.09375,0.0588235294117647,0,0.0588235294117647,0.140625,0.235294117647059,0.03125,0.0588235294117647,54.0468319559229,58.8728813559322,0.125,0.176470588235294,0.015625,0,0.390625,0.294117647058824,0.359375,0.235294117647059,23.7950272892662,24.5044091710758,7.65768930523029,9.26266666666667,53.603825136612,38.3812154696133,43.0588235294118,2.74242424242424,0.80327868852459,0.218232044198895,0.348360655737705,0.226519337016575,0.790322580645161,0.764705882352941,0,0.0625,0.716758613854845,0.0617649290537977,0.03125,0,0.03125,0,0.421875,0.705882352941177,0.3125,0.352941176470588,0.046875,0.352941176470588,1,49,14,0,2,15,1,1,0,48.5328532853285,0.605760576057606,535,473,85.7677902621723,1.05479452054795,1.05479452054795,66.6666666666667,49.4623655913978,16.19048,46.34146,3,6,10,0,2,21,0.761904761904762,0.9375,6,28,21,86,10,0.875,1,0.5625,NA,0.625,0.952380952380952,0.857142857142857,0.571428571428571,0.714285714285714,0.714285714285714,0.285714285714286,0.375,0.3125,0.1875,1,0.1875,NA,0.19047619047619,0.125,0.6875,0.5,0.571428571428571,0,0.6875,1,166.163141993958,259.818731117825,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,54,803,0.573529411764706,0.602941176470588,312.240740740741,0.296213679422926,311.351851851852,0.295025927749935,1191,481,683,1.61992023283389,50,34,45,9,14,68,0.422222222222222,0.222222222222222,0.422222222222222,0.733333333333333,0.444444444444444,0.444444444444444,0.888888888888889,0.577777777777778,0.555555555555556,0.904761904761905,0.888888888888889,87.3588850174216,114.541666666667,0.6,1,0.30410447761194,0.171717171717172,0.279850746268657,0.242424242424242,0.311111111111111,0.333333333333333,0,0,0.733333333333333,0.777777777777778,0.266666666666667,0.222222222222222,49.0149253731343,83.3030303030303,0.0444444444444444,0.444444444444444,0.0222222222222222,0,0.4,0.333333333333333,0.577777777777778,0.666666666666667,2.98715179079022,5.76713286713287,3.01491852191875,5.61020408163265,42.3741935483871,42.953125,2.59414225941423,6.85714285714286,0.591935483870968,0.3125,0.487096774193548,0.651041666666667,0,0,0.0666666666666667,0,1.79171385991058,0,0.0222222222222222,0.111111111111111,0,0,0.577777777777778,0.777777777777778,0.488888888888889,0.333333333333333,0.111111111111111,0.111111111111111,0,31,14,0,9,0,14,0,0,38.9051217464316,0.403862300587741,201,675,94.7598253275109,1.48,1.48,63.7362637362637,30.7692307692308,49.73262,81.57895,0,6,5,0,0,11,0.454545454545455,0.25,6,23,1,10,0,0.8,0.7,0.5,NA,0.6,0.636363636363636,0.636363636363636,0.181818181818182,0.545454545454545,0.636363636363636,1,0.1,0.3,0.5,1,0.6,NA,0.181818181818182,0,0.5,0.571428571428571,0.714285714285714,0,0.4,1,90.3614457831325,30.1204819277108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,50,653,0.333333333333333,0.686274509803922,24.3,0.0335803025607798,72.94,0.101163478603826,493,330,237,0.768591868783807,58.8235294117647,30,39,11,0,51,0.205128205128205,0.727272727272727,0.461538461538462,0.41025641025641,0.909090909090909,0.282051282051282,0.454545454545455,0.615384615384615,0.909090909090909,0.481481481481481,0.7,276.72,136.903846153846,0.0512820512820513,0.272727272727273,0.301960784313725,0.443478260869565,0.199596774193548,0.121739130434783,0.102564102564103,0.0909090909090909,0,0,0.205128205128205,0.0909090909090909,0.0256410256410256,0,54.3639846743295,61.904347826087,0.179487179487179,0,0.0256410256410256,0,0.461538461538462,0.272727272727273,0.205128205128205,0.363636363636364,26.1789667896679,65.9166666666667,9.88436084987809,9.8875,84.710447761194,49.7832167832168,23.5714285714286,5.5,0.817910447761194,0.342657342657343,0.528358208955224,0.41958041958042,0.315789473684211,0.636363636363636,0,0,0.935830560302185,0.189029141343307,0,0,0.0256410256410256,0,0.641025641025641,0.636363636363636,0.564102564102564,0.636363636363636,0.0769230769230769,0.363636363636364,0,28,11,0,2,9,0,0,1,73.2393509127789,0.669371196754564,215,196,82.4786324786325,1.52631578947368,1.52631578947368,50,42.8571428571429,25.69832,55.55556,6,0,9,1,1,17,0.588235294117647,0.7,2,36,15,28,1,1,0.916666666666667,0.5,NA,0.416666666666667,0.705882352941177,0.823529411764706,0.352941176470588,0.705882352941177,0.588235294117647,0.545454545454545,0.166666666666667,0.25,0.75,0.928571428571429,0.166666666666667,NA,0.0588235294117647,0,0.5,0.428571428571429,0.714285714285714,0.0833333333333333,0.833333333333333,1,159.159159159159,84.0840840840841,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,50,1077,0.672727272727273,0.6,135.2,0.0885574602388762,259.88,0.215669286465747,1545,821,583,1.05651105651106,41.8181818181818,23,34,16,1,55,0.205882352941176,0.25,0.375,0.4375,0.571428571428571,0.588235294117647,0.75,0.647058823529412,0.375,0.518518518518518,0.714285714285714,115.138996138996,97.558282208589,0.323529411764706,0.625,0.246875,0.451871657754011,0.3296875,0.0855614973262032,0.352941176470588,0.3125,0.0882352941176471,0.25,0.294117647058824,0.25,0.117647058823529,0.125,49.1082474226804,56.5333333333333,0.0588235294117647,0.1875,0,0,0.470588235294118,0.1875,0.333333333333333,0.4375,9.03666666666667,18.7875125881168,4.00981578593519,6.18157720344599,38.5284237726098,34.4842883548983,8.10309278350515,2.865,0.825059101654846,0.133223684210526,0.50709219858156,0.217105263157895,0.470588235294118,0.4375,0,0,1.40175998753991,0.481685575364668,0.0588235294117647,0.0625,0.0588235294117647,0.0625,0.558823529411765,0.5,0.294117647058824,0.625,0.294117647058824,0.5625,3,28,1,0,1,15,1,5,1,35.7603129445235,0.531391585760518,350,506,79.6747967479675,0.885245901639344,0.885245901639344,90.5882352941177,50.5882352941176,17.17172,33.33333,5,9,5,0,2,21,0.619047619047619,0.923076923076923,12,54,52,46,7,0.818181818181818,1,0.454545454545455,NA,0.181818181818182,0.952380952380952,0.904761904761905,0.523809523809524,0.904761904761905,0.857142857142857,0.625,0.181818181818182,0.181818181818182,0.363636363636364,0.947368421052632,0.181818181818182,NA,0.523809523809524,0,0.545454545454545,0.75,1,0,1,1,353.293413173653,137.724550898204,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,29,387,0.548387096774194,0.451612903225806,153.310344827586,0.217569300582026,172.206896551724,0.244598993785144,656,384,354,0.551251008878128,61.2903225806452,19,22,7,2,32,0.5,0.714285714285714,0.409090909090909,0.272727272727273,1,0.5,0.714285714285714,0.5,0.428571428571429,0.352941176470588,0.5,164.971014492754,251.913043478261,0.227272727272727,0.428571428571429,0.168582375478927,0.297029702970297,0.0919540229885057,0.0594059405940594,0.363636363636364,0.285714285714286,0.0454545454545455,0,0.272727272727273,0.285714285714286,0.363636363636364,0,55.4789272030651,57.3663366336634,0.0909090909090909,0,0,0,0.409090909090909,0.428571428571429,0.590909090909091,0.857142857142857,5.08784258608573,3.70223642172524,3.8165524512388,4.97339055793991,32.0353982300885,37.6233766233766,12.5555555555556,10.2666666666667,0.714601769911504,0.37012987012987,0.623893805309734,0.402597402597403,0.0909090909090909,0,0,0,0.666641256289068,0.0448310471729675,0,0,0.0454545454545455,0,0.863636363636364,1,0.590909090909091,0.714285714285714,0.0909090909090909,0.142857142857143,0,12,6,1,3,4,2,3,0,33.5579268292683,0.585365853658537,99,320,83.695652173913,1.1304347826087,1.1304347826087,95.7446808510638,39.3617021276596,35.15982,90.32258,0,0,12,3,16,31,0.967741935483871,0.933333333333333,28,71,40,53,10,1,0.909090909090909,0.727272727272727,NA,0.0909090909090909,0.967741935483871,0.967741935483871,0.870967741935484,1,0.903225806451613,0.272727272727273,0.909090909090909,0,0.545454545454545,0.833333333333333,0.181818181818182,NA,0.258064516129032,0,0.909090909090909,0.6,0.818181818181818,0,1,1,414.925373134328,158.208955223881,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
